1,7,14,30,183,365,1825,9125
1,0.756240668,0.652634043,0.346426997,0.066882482,0.14954153,0,0
0.885193471,0.690027901,0.495617405,0.293085564,0.033015289,0,0.036521009,0
0.757312163,0.270379784,0,0.07137064,0.003078555,0.089907268,0,0
0.822236328,0.421980245,0.284341663,0.212362828,0.004719824,0.123306174,0.034986406,0
1,0.947128495,0.929306345,0.970141911,0.81355488,0.54569884,0.052444866,0.04204291
0.926238133,0.785485659,0.838235963,0.72961387,0.725487301,0.718680283,0.446202776,0.289283472
0.372722156,0.119639322,0.170242726,0.155840433,0.210632128,0.256249452,0.17335784,0.102740664
0.982079627,1,1,0.910470317,1,0.898784704,0.96459087,0.181321238
1,1,1,1,0.888310786,0.558476654,0.120378106,0
0.173192152,0.07308635,0.184160271,0.032410429,0.073856459,0,0,0
0.969711382,1,1,0.991532329,1,0.727440726,0.039471657,0.017328624
1,0.961743008,1,0.948033899,0.797426335,0.913359155,0.700070185,0.497852207
1,0.999919994,0.972696201,1,0.965275123,0.946776904,0.895194663,0.954223299
0.943777901,0.98365801,0.990116681,1,0.911316747,0.723887495,0.046463466,0
0.048632418,0,0,0.215850504,0,0.095702482,0,0.074902391
1,0.94351138,0.830821176,0.610963859,0.505235915,0.346749557,0.021634275,0
0.657303616,0.649759823,0.615720095,0.691858222,0.495164274,0.472577579,0.533530513,0.294075931
0.962611902,1,1,0.798004977,0.969053146,1,1,0.715342129
1,1,0.892918154,0.77135065,0.038852392,0,0.010277943,0.051680678
0.076934584,0.021289437,0.043475296,0.036633745,0.036335761,0,0.017193548,0.194767327
0.958495346,1,0.993999466,0.950432392,1,1,0.462415871,0.05314427
1,0.991502602,0.992564323,0.949487778,0.967631813,0.66048626,0,0
1,1,1,0.902285589,1,0.947275696,0.790174983,0.197543879
1,0.971270987,0.989792005,0.94905658,0.738935261,0.639176902,0.26824237,0.091262083
0.970073154,0.898849282,1,0.916629758,0.917041845,0.696064317,0.128040187,0
1,1,1,0.991573199,0.926597335,0.655904204,0,0.024053845
1,0.925038519,1,0.850789988,1,0.811546574,0,0.049234628
1,0.990368356,1,0.927342837,0.483434821,0.524359343,0.006700056,0
0.954363522,0.944278882,0.993013222,0.976846749,0.480157565,0.158531122,0,0
0.926920315,0.705130076,0.670662264,0.394752651,0.205378728,0.038684881,0.022551377,0
0.929426054,0.953808699,0.863763663,0.854203829,0.98318855,0.769454994,0.70772052,0.704969764
0.96346527,1,0.959682646,0.998894635,0.798504826,0.42603158,0.012638368,0.025788621
0.082764454,0.16903831,0.041333611,0.066689917,0.047295906,0.06599725,0.037076854,0
1,0.871041021,0.947727457,0.978753984,0.91119926,0.906953031,0.864186255,0.8977387
1,1,0.986568349,1,0.849504948,0.802216619,0.171583048,0.017521375
1,1,1,1,0.924534849,0.978343594,1,0.477311286
1,0.878533243,0.926882924,1,0.529339559,0.224870346,0.056499693,0.06051535
0.985073374,1,0.934039991,0.771778572,0.532535217,0.457537523,0.247328948,0.063307649
0.949893893,0.977991751,0.947315865,1,0.816224478,0.82708818,0.461031539,0
0.948108702,1,0.963904208,0.932685959,0.588284399,0.390725069,0.076147837,0.083199104
0.163244095,0.168467168,0.193712009,0.093430266,0.199296482,0.289792063,0,0.017827816
0.851964181,1,0.947543788,0.982793847,0.587143051,0.612894614,0.221399748,0.158985634
0.946885563,0.860990038,1,0.957051895,0.525987429,0.243402158,0.008761081,0
0.157654465,0,0.099575803,0.055996169,0.082914328,0,0.025037766,0
0.986811485,0.846389093,0.930310261,1,0.853322554,0.931571983,0.622298009,0.375942169
0.997534873,1,0.948933383,1,1,0.907166316,0.695497226,0.10535721
1,0.97618459,1,0.992740074,0.931587082,0.922702311,0.908070566,0.498018388
1,1,1,0.919832422,0.975626935,1,0.822065756,0.257666094
1,1,1,0.953198013,0.736239525,0.600886262,0.153023485,0.115346921
1,1,0.985067994,1,1,1,0.797327961,0.095967373
1,1,0.962282858,0.990633551,0.941398774,0.948221438,0,0
0.95315247,1,0.96214735,1,0.834316787,0.492433113,0.012319586,0.074489672
0.970461291,1,0.945099123,1,0.843595384,0.818710832,0.302714075,0.003218959
0,0.064244471,0.045866337,0.068973455,0,0,0.063220669,0
0.644512845,0.651203975,0.548444154,0.606506393,0.602383688,0.49926369,0.384547626,0.402982251
0.918838839,0.890511232,0.866393723,0.919768201,0.448625725,0.217006374,0,0.111475066
1,1,0.896610376,0.875621541,0.406709458,0.229836655,0,0
0.887520766,0.94530349,1,1,0.930385767,0.81440196,0.028589719,0
0,0,0.057852432,0,0.17380644,0.048111662,0.099869877,0
1,1,1,0.957124794,0.993503163,0.768532257,0.980624749,0.350802752
1,0.939469557,1,0.802183496,0.974203783,0.932496339,0.835207942,0.948389384
0.931073065,0.860883692,1,0.959657323,1,0.835456623,0.300542212,0
0.906286081,0.861425055,0.629217389,0.17133853,0.049390698,0.118674507,0,0
0.898862407,0.939192935,0.989851325,0.509399895,0.180574642,0.035928408,0,0.092788671
0.983513056,1,1,1,0.613510397,0.227715476,0.167262427,0.111043849
1,1,0.858447649,0.980926518,0.985790988,1,0.922454226,0.362343925
0.997079289,0.851582311,0.996897808,0.925856527,0.858649616,0.806188316,0.451209963,0.559249932
0.920374852,0.979243296,0.928798237,1,0.608762064,0.145020161,0.132188638,0
0.015656896,0,0,0,0,0,0.006705833,0
0.097193673,0,0.066666892,0,0.025186996,0,0.043586211,0
0.918180281,1,0.977394877,0.867465174,0.971052068,1,0.860702651,0.672018713
0.87286411,1,0.895094058,1,1,0.916697881,0.87379315,0.154114162
1,0.914915521,1,1,1,1,0.704485091,0.063768821
0.981853202,0.913031494,1,1,0.981852717,0.861333803,0.166266921,0
0.918582401,1,0.837114569,0.897842575,0.957554112,1,0.937418663,1
0.980386075,0.943002422,0.646870843,0.516869754,0.12364062,0.047876471,0.092124761,0
0.550412572,0.531016487,0.591279605,0.48735313,0.530968463,0.471324538,0.365993744,0.494544454
1,0.940964978,1,1,1,0.974296494,0.619069487,0.11655395
1,1,0.988498116,1,0.92367813,0.631419988,0.25842843,0
1,0.921371809,0.852459745,1,0.850763364,1,1,0.422164042
1,1,0.983863669,1,1,1,1,1
0.943383548,0.917270453,1,0.98160243,0.959819845,1,0,0
0.936272405,0.942966075,0.955313633,1,0.81461606,0.396175993,0.085835369,0.008913434
